     13263
  93032509 3595918874        2      0
  93042179  838671086        1      0
  93466973 3074964940        8      0
  93504516 3403418949        1      0
  93617656 3079342134        1      0
  94151696 2065409472        2      0
  94454618    4081834        1      0
  94998203 1940112333        1      0
  95181206 2023295677       25      0
  95640901  780782857        1      0
  95766569 2302822694        1      0
  95948561   47185416      192      0
  96027731  623188731        3      0
  96327550 3844659722       10      0
  96499344  774635239        1      0
  96582297 2859608788        6      0
  96697909 2019079127       20      0
  96755990 4125069794        1      0
  97238242 2805728734        2      0
  97931944 3373916950        1      0
  98104567 3022252060        1      0
  98394057 1102319860      380      0
  98529719 1437900202        1      0
  99236569 3626022184        1      0
  99530820 4157614073        1      0
 102574473 3021860298       11      0
 102758916 2880075262        1      0
 102983371 3597346772        6      0
 103384275 2242712445       14      0
 103648303 2504970516        2      0
 103670343  515882192        1      0
 103841237 4068766571        1      0
 104077245 1613563755        2      0
 104329207 3728183508       40      0
 104494047 2108567604        1      0
 104962837 2383135512        2      0
 105023255  156652263        1      0
 105090893  621238765        1      0
 105170239  201628281        6      0
 105275410 3249507870        5      0
 105761174 2750400046       22      0
 106068333 3497914112        1      0
 106121454 4171153831       47      0
 106226545 2383254660        7      0
 107118527 3367265198        2      0
 107292854 2929465732        5      0
 107972891 2461067934        1      0
 108389209 2342629354        1      0
 108402546 1131421042        1      0
 108604893 1114126648        1      0
 108659836 2602781297        1      0
 109914293 2556507499        3      0
 110264225 2676621084       26      0
 110417578 1641329079        1      0
 110818777  147950418        1      0
 110931140 2083168821        6      0
 111156635  256335067        2      0
 112884273 2377148223       26      0
 112911390  790896648        2      0
 113143716 1447217780        4      0
 113151366 2355343635       21      0
 113580370 1677861011       23      0
 113776916 2712230035        3      0
 114187067 3477808489        1      0
 114424274 1446026502       39      0
 114599307  956157086        2      0
 115590456 3178526468        1      0
 116371746  370089820        1      0
 116424654 2445113964        1      0
 116517068 1987810199        1      0
 116661672 1848750256        1      0
 117162528  808400069        1      0
 118345155 1719486889        1      0
 118595263  213930158        8      0
 118868704  532612007       29      0
 118884940 3830668652        5      0
 119114498 1325598421        1      0
 119136064 3484009907      227      0
 119210560 3147628692        1      0
 119362046  208481166        1      0
 119397919 1257606666        1      0
 119520862 3928445701        2      0
 119523234 3312901957        8      0
 119718549 1483383828        3      0
 119769559 2139111655       36      0
 119798891 1167662004        1      0
 120306171 1871225583        3      0
 120429416 1077521081        1      0
 120457972 1478767722     2888      0
 120459345 1447110385        1      0
 121323167   87053843        2      0
 121503950 2007915342        2      0
 121565309 3784878882       11      0
 121614685 3238976662        1      0
 121683121 3111522056        1      0
 121948262 1594549697        1      0
 121948284  537737256        4      0
 122047325 2162784195        3      0
 122614500 2546167503        1      0
 122896078  890390179        1      0
 123176300 1677446231        1      0
 123354237    1845676        1      0
 123411941 2843597299        1      0
 123430190 1402469634        2      0
 125128521  461618821        1      0
 127462817 2666908145        1      0
 127826565 2035313363        1      0
 128034158 4093708383        3      0
 128049677 2451193671        4      0
 128089936 4291232214        1      0
 128291038 3783644023        5      0
 128360577 3277539996        1      0
 128476923 1304081797        3      0
 129490602 2521985091        4      0
 131666220 2374964629        2      0
 132026077 2929978421        2      0
 132204148 2480869819        3      0
 132546996  811723655        1      0
 132617085 3500618363        2      0
 132684114  870502566        2      0
 133308906  652567547       33      0
 133752245 1795861391        1      0
 134363627 4036618815        1      0
 134558900 3596519057        2      0
 134764393 3260963747        1      0
 135844800 3771645435      122      0
 136158324 1723520385        2      0
 136313148  373693858        3      0
 136367090 3685731062        1      0
 136631596  930343475        1      0
 137042126 2659261809        1      0
 137474305 2950327995        1      0
 137918342  535187203        1      0
 137979461 4270757531        2      0
 138073338  615237133       12      0
 138189338 1860906401        1      0
 138305573 1811988248        2      0
 138974213 2275938234        4      0
 139746107 2960558575        1      0
 140466328 2647561459        1      0
 140581998 2492580332        1      0
 140738258 3370296815        1      0
 140882063 1717060888        4      0
 140901494  959054246        1      0
 142320515 3336976878        2      0
 142952925  537426534        4      0
 144074833 3882518485        1      0
 144135901 3048278970        1      0
 144384387 4205644155       20      0
 144442362  832100648        1      0
 144519795 1159035456        3      0
 144583346 1294976850        2      0
 144591135 1780405212        4      0
 144812038 3715368086     8532      0
 144972553 3940061715        2      0
 145107482  557433147        4      0
 145233256  947988362        1      0
 145274606 2663951093        4      0
 145360236 2258405047        8      0
 145675667  181274559        1      0
 146001755 2038630336        1      0
 146154921 2697130490        2      0
 146170703 3153051332        1      0
 146259447 2879133626        2      0
 146860891 3277817418        1      0
 147279064   69668604       31      0
 148177119 2292585917        1      0
 148252539  600277945        2      0
 148495068  155590339        8      0
 148531395  489359266        3      0
 149041557  422257153        1      0
 149112241  204234019     1400      0
 149294821 2235141842        1      0
 149297636 2728339854        1      0
 149389938 1219916392        1      0
 149563450 3627771765       55      0
 149761810 2735903658        1      0
 150270640 2288690715        1      0
 150379236  247548333        5      0
 151121242 3896697144        2      0
 151404693 1154697572        1      0
 151597279 3592325974        1      0
 151750840 3938677336        1      0
 152002279 1278791558       14      0
 152293454   68049867        1      0
 152495169 2125611384        1      0
 153238602 2914195626        6      0
 154218356  154370543        5      0
 154240172 2349693425        3      0
 154390443  546237035        3      0
 154701080 2766964010        1      0
 154724813  902158331        2      0
 154727327 3568346016        1      0
 154881981  536163572        2      0
 155058260 1411514464        2      0
 155441885 2082000666        1      0
 156414919 3961905880        1      0
 156965810 1849534521        2      0
 157124329 2907250122        2      0
 157327321 3968087627        1      0
 157344524  132380354       21      0
 157751564  611900864        1      0
 157928654 3532523195        4      0
 158153679 2362461359        1      0
 158458632 2244529114        1      0
 158552513 1943251212        1      0
 158666408 2114344337        1      0
 158993727 2117891088        1      0
 159272293 3054650234        1      0
 159565158 1925318146       10      0
 159818180 2582746107        5      0
 160181798 4049319192        1      0
 160303390 2844554870       64      0
 161189357 1118973881        2      0
 161586818 1698638386        6      0
 161615744  296956463        1      0
 161805389 1743586886        1      0
 161883681   16589697        4      0
 162069290 3343238598        3      0
 162293690 4091277029        1      0
 162773514 2514598890        1      0
 162862609  968069442        2      0
 163179382 1351545912        1      0
 163392764 2158453888        4      0
 163681027 1645483636        1      0
 163697796 2190557989        2      0
 164023639 1049183856        3      0
 164369822 2519206142        4      0
 165059109 3213335427       10      0
 165147878 2453463938        1      0
 165220186  616180950        1      0
 166283445 4127264441       34      0
 167359872 3323997582        4      0
 167995703  183742251        1      0
 168023535 1331890232        6      0
 168054442  625578112        1      0
 168075683 3693624475        2      0
 168450965 1995964618        2      0
 168653220 3884367390        1      0
 169107863  901406291        6      0
 169275351 2885656495        1      0
 169350625   19899390        2      0
 169446576 2119260716        1      0
 169666608  302399448        1      0
 169710511  840437040       46      0
 170646817  755386552       10      0
 170826700 3677527425        1      0
 170836068 2762880791        1      0
 170963588 3458375445        1      0
 171180277  730127829        1      0
 171255479 2510872782        4      0
 171261446 1359081673        5      0
 171585216 2688268921      146      0
 172054028 3803869225        9      0
 172292602 2019091355        1      0
 172499056 2217359461       71      0
 173252721  397613689        1      0
 174116653 1559424419        1      0
 174152432  107364578        1      0
 174715266 2285922569        3      0
 174922786 1938749250        2      0
 174977349 3131417276        2      0
 175686519 1902371788        1      0
 175971096 2525284302        1      0
 176210101 3728188947        4      0
 176746389 2216019233        1      0
 177184981  827644053        7      0
 177409836 3811045977       34      0
 177682080 2235956346        1      0
 177860030 2290528329       14      0
 177890947  833101789        4      0
 177891912 1161848188        1      0
 178138284   60418257        2      0
 178617505 3849694243        1      0
 178712772 3524265968        1      0
 178765143 4259294413        2      0
 179059542 3065695024        1      0
 179105404 4187686404        4      0
 179550088  718403039        1      0
 179598640 4266871862        1      0
 179718911 1136736790       31      0
 179744914 3193979711        1      0
 180401723 1379200779       12      0
 180407873 3349738925       11      0
 180536148 3992421748        1      0
 180660516  511555607       15      0
 180780804  211426112        1      0
 181542492 1150819733        5      0
 181667604 2610997805        1      0
 181747586 1936971584        1      0
 181851248 1274889480        1      0
 182745649 3947315995        2      0
 183270682 3058118979        2      0
 183767390 3213934436       18      0
 183868677 2106669924        2      0
 183965222  327420405        3      0
 184125223 3756174054        4      0
 184598858 3980795688        1      0
 184834708 2236329069        3      0
 184966419 1947307872        3      0
 185797737 3570220533        3      0
 186125263 4079751267        3      0
 186171381  780575871        1      0
 186392003  224447432        1      0
 186431082 1840464199        2      0
 186540254   80509760        2      0
 186828400  690185438        3      0
 186992042 2860825131        1      0
 187069103 1636310475       30      0
 187325031 1026164808      202      0
 187639296 1841747653        2      0
 187859385 2600560571        4      0
 188226377   12392035        4      0
 188294840  459956933        7      0
 188600380 2727189056        3      0
 188605150 1320133176        1      0
 188658536   57673133      109      0
 188695837 1545619047       63      0
 189041286 1787434202       13      0
 189459759 2681020011        1      0
 189941844 3694618239        2      0
 190149404  426575647        8      0
 190288728 3949442577        2      0
 190472546 3716785121        1      0
 190873607 4237890402        2      0
 191050147 1607087591        2      0
 191077137  628134626        1      0
 192073331 2337189974        1      0
 192922863  358269529        2      0
 193484424 2034361636        1      0
 193506578 3691427394        4      0
 194403503 2191278467       34      0
 194623669 2498468432        4      0
 194674955  198306861        3      0
 195641349 1765816589        2      0
 195812817 1946920211        2      0
 196220902 2333353060        4      0
 196721292 3506218565       12      0
 196763582 2216513509        1      0
 196959451 4257527909        1      0
 197781168 3499967190        1      0
 197799199 3804477275        9      0
 198342971 1259265113        1      0
 198848520  931943837        7      0
 199053719 1398898591        2      0
 199110362 2525785133        1      0
 199236023 1136708529        1      0
 199373831  242538121        1      0
 199602957 1720374936        1      0
 199922818 2090851483        1      0
 200065312 2442426566        1      0
 201021243   27590640       65      0
 201192509 4163877317        8      0
 201936058 2979360755        5      0
 204916872 1565547168        1      0
 205002979 2810716376       22      0
 205656051  813489341        1      0
 206041142 1417866832        1      0
 206226614  686004678        1      0
 206786236 4110598674        3      0
 207051978 1541471423        1      0
 207506783 1647634023        1      0
 207552304 3113115275        1      0
 208515809  339238748        2      0
 208612758 3372709621        1      0
 208867635 1639702391        3      0
 209001159 2154692189        1      0
 209084787 2713857304        1      0
 209509186 1071371853        1      0
 209569746  764276979        1      0
 209712076 1929966929        1      0
 209722315   97428318        1      0
 210692376 2050238854        2      0
 210721850  378976710       19      0
 211711845 1094407762        1      0
 211990086 1298005526        2      0
 212096665   84569053        1      0
 212137686 3286001418       31      0
 212510018 2567550116        5      0
 212931837 2107305554        2      0
 213486492 1940981794        4      0
 214231454 2446221959        1      0
 215264045 1585549980        1      0
 215278537 1784748382        2      0
 215800644  818603742        6      0
 215906617 4057819270        3      0
 216407937 1022474834        1      0
 216572436 4019692368       12      0
 216692064  517136815        4      0
 216868464 1093314431        1      0
 217075434  124735098        1      0
 217836844 3691611979        1      0
 218661553 2174438438        1      0
 219162941 4233284178        3      0
 219324515  728540330        2      0
 219589067  596500151       14      0
 220020698 1604995638        1      0
 220059415 3413810345        1      0
 220739809 4291230031        2      0
 221648834 3908394231        1      0
 221748467  617767059        1      0
 221890306  430954621        1      0
 222285584 1073349161        1      0
 222617256  913681639        1      0
 222895715 2073235146      101      0
 222973966 1349411947        4      0
 223289023 3759582891        5      0
 223735419 2191866068        1      0
 224239037 3373268017        6      0
 224349960 1074658018        1      0
 224770201 1045371557        1      0
 225481931 1549088999        1      0
 225665112 1564416801        2      0
 226239866 3673386243        1      0
 226784010 2256283881        1      0
 226904163  575695366        1      0
 227293101  909042334        3      0
 228289121 3038355119        1      0
 228313585 1963148698        6      0
 228533121 3107484723        1      0
 228699812 3106062883       38      0
 228802269 3861750755        3      0
 228813091 3140741763        1      0
 229653398 2831274183        1      0
 230022271 2130273944        1      0
 230518691 2875068238        1      0
 230586978 3541906848        1      0
 231053114 2545635470        1      0
 231158120 3670196772        5      0
 232016716  852271191        1      0
 232183360 3404182852        1      0
 233189331 2028421373        2      0
 233483934  109233852        1      0
 234189872  344806673        1      0
 234312223 3455919360        1      0
 234618093  226382089        1      0
 234764985 4133646419        4      0
 234837348  667775991        5      0
 235403913 4236247140        1      0
 235519977  967092122        5      0
 235787929  312898760      127      0
 235874131 1072781892        1      0
 235970410 3463778994        1      0
 236224052 1608046214       11      0
 237120425 2080508031        1      0
 237286484 2922181036        1      0
 237483764 1945189824        1      0
 237647319 1414875469        1      0
 237946601  373640021        1      0
 237997689  693813824        2      0
 239027436  568416278        1      0
 239396880 1988467246        1      0
 239558018 1300584497        2      0
 239726797 1322814834        2      0
 240192745 1981525017       18      0
 240272004 1575405240        1      0
 240521045 2968504128        1      0
 240808081 4026285702        2      0
 240887989 3129157613        7      0
 241731137 1373477428        1      0
 242105830  404621631        4      0
 243497195 3096525948        5      0
 243610702 3092384134       42      0
 244296295  114797328        1      0
 244483200 3677062697        2      0
 245087911 3844150544        2      0
 245258985  802736341      113      0
 245443731 1865056099        5      0
 245692605 2325253602        2      0
 246558782  553566986        3      0
 246932274   81897220        1      0
 247053358 3031064816       33      0
 247566549 3024679017        1      0
 249018173 1965636553        2      0
 249062446 1197379196        1      0
 249079873 2999567996        1      0
 249398704 2587095645        1      0
 249504738 3611975927        3      0
 249509675 1246946646        6      0
 249596735  152398291        1      0
 250472373 3700265975        2      0
 250907510  740641426        1      0
 251088492 1070953001        8      0
 252206485 3155635498        1      0
 252627221 1945578812        6      0
 252768000 2162609987        1      0
 252873601 2927405166        4      0
 253110355  982550909       21      0
 253335872 4195804468       12      0
 253389663 3895313078        1      0
 254126883 2131639118        1      0
 254346867 2272709919        1      0
 254501782 1526157918       17      0
 256270293 1874609332        1      0
 256723861 2339147994        1      0
 256725126 3081243563        1      0
 256824787  850202841        2      0
 257431842  585094925        1      0
 257602425 4003885810        1      0
 258663752 1864933738       97      0
 258692127 4143924207       28      0
 258740490  948084642        3      0
 258892480 1314049648        5      0
 259115763  801731965       10      0
 259258347 3775571909        1      0
 259466807 2683047031        1      0
 259763805 3748463751        1      0
 259832962  504711370       86      0
 260288894  775769283        4      0
 260552827   49979312        1      0
 261359221  541760603        1      0
 261543505  520462200        2      0
 261552148  317680924        2      0
 261553042 2008845141       43      0
 261560966 3974613644        2      0
 261577475 2889496275       22      0
 261983564 1601256638        3      0
 262117227  334522061       13      0
 262335096 4052309656        4      0
 262650340 2905153464        1      0
 263112832 3500136623       14      0
 263214871 3174858227        2      0
 263382412 1834838776        2      0
 263430168 4145191886        1      0
 263542904 1144930625        1      0
 263869070 1346284345        1      0
 263890124 1087724741        2      0
 265130300 3919262228        4      0
 265289883 1632246669        1      0
 265654263  199012215        1      0
 265694330 1316473136        1      0
 266732706  669089459        1      0
 267235202 2279030903        1      0
 267371274 4068265859        5      0
 267660096 2316481222       24      0
 267843208 1130918139        1      0
 267912246  767030602        1      0
 267947206 1257802187        1      0
 267967892  470471234       19      0
 268009877 2100970436       14      0
 268103270 1117797469       16      0
 268183117 3073993180        7      0
 268347459 2443346378        1      0
 268468926 1318278947        2      0
 268559921 1279525026       34      0
 268827908 3883685644        9      0
 269058664 2888872204        1      0
 269227986 3039161649        1      0
 269622385 4213664465       18      0
 269794703 2205985249        2      0
 270481366 2245311342        1      0
 270869312 2109502947        2      0
 271288639 2072815440       10      0
 272217987 1145998575        1      0
 272758969 3729044345        1      0
 272957347 1257571737        9      0
 273767491 2685411073        1      0
 273862065 2110154371        3      0
 273999807 3458674160        4      0
 274313476 3905606688        3      0
 274601347 2755118052        1      0
 275262267 3051313993        1      0
 275602064 4248753658        2      0
 275696856 2581081659        1      0
 276147748 3637916308        2      0
 276831380 2547264359        2      0
 277184064 3947498497        3      0
 277186207 4276462580        1      0
 277208528  726718260       30      0
 277528388  148189014        1      0
 278006010  797542977        1      0
 278027937 2125586859        1      0
 278578363  406151538        1      0
 279305513 4204033044        1      0
 279321064 2991787470        1      0
 279989481 4275699171        1      0
 280110900 1592929073        9      0
 281097599 1728295863        4      0
 281277571 2801659668        3      0
 281875457 3878099317        1      0
 282407739 2347925757        2      0
 282766457 3945532715        5      0
 282833435 2312073253        2      0
 283182556 2280068570        1      0
 283520678 3241089269        1      0
 284155038 3331148694       45      0
 284296409 1321628229        1      0
 284432687 2563477287        1      0
 284500149 1518386968        1      0
 284880023 1194987449        1      0
 285297046 2013609963       11      0
 285450056 2425438096        4      0
 285792775 1356384256        1      0
 285808650 4113676630       16      0
 286165766 1261804718        1      0
 286673467  321332235        2      0
 286688293 3781470129        1      0
 286872971  624997625        1      0
 287510383 2476137200        1      0
 287809376 2386108593        1      0
 288159612  164597090        1      0
 288195066 4159526211        4      0
 289198265 2861244803        1      0
 289471214 4236095484        1      0
 289641233 2853344687        1      0
 290101096   61491565        1      0
 290402641 1197720470        3      0
 290928087 2028898500        1      0
 291079721  495347220        9      0
 291395108  125893294       16      0
 291941964 4216377046        1      0
 292004410 3579453856        2      0
 292307059 4243147298        6      0
 292578474 1961631027        2      0
 292651788  204334911        1      0
 292657703 1464745838        1      0
 292900134 2709593881        1      0
 292901584 1925926029        1      0
 293214649 2379522946       35      0
 293470943   45996391        1      0
 293577239 4040894607        1      0
 293862094 3702553900        5      0
 293944044   47480317        8      0
 294071921 3059349201       77      0
 294500034 3584476523        1      0
 294542261  849065584        1      0
 294674089 3833421853       37      0
 296157645 2747294842        6      0
 296172589 3992469945       14      0
 296345205 1028638398        9      0
 296806581  804913586       18      0
 296813877 3391899524        1      0
 296840518 3597055377        1      0
 297206417  609960662        1      0
 297419111 1570057873       53      0
 299175805 2278680166       10      0
 299473081  794163090       17      0
 299523631  260516636        1      0
 299906069 2508134861       42      0
 299987339  810329154        4      0
 300160811 4096309014        1      0
 300168673  556193389        1      0
 300907688 1622848450        3      0
 301175233 3747868388        1      0
 301208098 2156186054        1      0
 301328615 2337498841        1      0
 301340069 1910434507        8      0
 301469048   40069762        1      0
 302210650  841749898        1      0
 302555106 2765734118       16      0
 303070884 3988677799        1      0
 303418691 3156423886        6      0
 303589131  749609427        8      0
 304329152 2138267407        7      0
 306304666  588512145       16      0
 306574022 1594446108        9      0
 306628953  275415893      220      0
 307169782 3214423852        1      0
 307297513 3924078224        1      0
 307821424 1783509398        1      0
 308415283 2153513297        2      0
 308956662 1244730994        3      0
 309200141  279006792        1      0
 309237372 2141617667        2      0
 309613305 4049725681       12      0
 309703688 4068095039        1      0
 309720717 2908685411        1      0
 310211828 2620019487        4      0
 310556364 2490016828        1      0
 310764284 2161105144        3      0
 310836385 3691573577        7      0
 310934590 3004449274        1      0
 311079364 3187922368        1      0
 311179376 2472807005        1      0
 311961198 2818093769        1      0
 312073583 1430120094        2      0
 312425723 3151057922       40      0
 312742781 3734771038        2      0
 312770981 2478913090        1      0
 313098188 3689813826        1      0
 313528313  113449407       13      0
 314214673 2058542589        1      0
 314239436 2254822600        2      0
 314519207 3765494634        8      0
 315415094 1365895140        1      0
 315459577 3331776483        1      0
 315514663 3922366538        1      0
 315544875 2591976199        1      0
 315786435  792366160        1      0
 315827853 2010282895        1      0
 316083657 2697357306        3      0
 316201986 1646035918        4      0
 316309119 2735410582       38      0
 316678130  267110481        3      0
 316972492 1891677797        1      0
 318288659 3114809128        1      0
 318400973 1355917281        2      0
 318755427  769535212        1      0
 319276388 1138859866        2      0
 320244742 1871913242       11      0
 320817164  944600195        1      0
 320972041 1237724732        2      0
 321579904 2871593854        1      0
 321993160 3071511515        2      0
 322678460 2849037193        2      0
 323058090 1648668178       22      0
 323286481  180207808        1      0
 323533028  782667483        1      0
 323672192 3186812077        4      0
 323727502  956512063        4      0
 323823455 1959585093       11      0
 324732998 3842321431        1      0
 324772540  574053910        1      0
 325282801 3226303356        1      0
 326080861 2196402657        3      0
 326498765 1867627940        1      0
 326513136 3482637231        2      0
 326761373 2062365850        1      0
 327486010 3403860364        1      0
 327575934 2692990719        1      0
 328174090 3722085508        1      0
 328584413  189063594        1      0
 328915104 3285392979        2      0
 328958975  639320093       12      0
 328984763 2629872404        1      0
 329467470 3354011795        1      0
 329575571  457113596       13      0
 329714591  719530347       31      0
 331751408  746622951        1      0
